"Product_ID";"Start_Date";"End_Date";"Unit_Cost_Price";"Unit_Sales_Price";"Factor"
210200200016,00;13/11/2000 00:00:00;27/10/2001 00:00:00;13,40;31,40;1,03
210200200016,00;28/10/2001 00:00:00;11/10/2002 00:00:00;13,65;32,00;1,02
210200200016,00;12/10/2002 00:00:00;31/12/9999 00:00:00;13,75;32,30;1,01
210200200017,00;1/1/1998 00:00:00;10/1/1999 00:00:00;17,85;41,00;1,03
210200200017,00;11/1/1999 00:00:00;20/1/2000 00:00:00;18,20;41,80;1,02
210200200017,00;21/1/2000 00:00:00;29/1/2001 00:00:00;18,35;42,20;1,01
210200200017,00;30/1/2001 00:00:00;8/2/2002 00:00:00;18,35;42,20;1,00
210200200017,00;9/2/2002 00:00:00;31/12/9999 00:00:00;18,35;42,20;1,00
210200200018,00;1/1/1998 00:00:00;19/1/1999 00:00:00;15,70;38,30;1,04
210200200018,00;20/1/1999 00:00:00;7/2/2000 00:00:00;16,15;39,40;1,03
210200200018,00;8/2/2000 00:00:00;25/2/2001 00:00:00;16,45;40,10;1,02
210200200018,00;26/2/2001 00:00:00;16/3/2002 00:00:00;16,45;40,10;1,00
210200200018,00;17/3/2002 00:00:00;31/12/9999 00:00:00;16,45;40,10;1,00
210200200019,00;1/1/1998 00:00:00;6/1/1999 00:00:00;7,50;17,90;1,05
210200200019,00;7/1/1999 00:00:00;12/1/2000 00:00:00;7,85;18,70;1,05
210200200019,00;13/1/2000 00:00:00;17/1/2001 00:00:00;8,15;19,40;1,04
210200200019,00;18/1/2001 00:00:00;23/1/2002 00:00:00;8,30;19,70;1,02
210200200019,00;24/1/2002 00:00:00;31/12/9999 00:00:00;8,30;19,70;1,00
210200200020,00;1/1/1998 00:00:00;18/11/1998 00:00:00;8,05;18,20;1,02
210200200020,00;19/11/1998 00:00:00;6/10/1999 00:00:00;8,20;18,50;1,02
210200200020,00;7/10/1999 00:00:00;23/8/2000 00:00:00;8,25;18,60;1,01
210200200020,00;24/8/2000 00:00:00;11/7/2001 00:00:00;8,25;18,60;1,00
210200200020,00;12/7/2001 00:00:00;29/5/2002 00:00:00;8,25;18,60;1,00
210200200020,00;30/5/2002 00:00:00;31/12/9999 00:00:00;8,25;18,60;1,00
210200200021,00;1/1/1998 00:00:00;20/1/1999 00:00:00;6,85;17,50;1,00
210200200021,00;21/1/1999 00:00:00;9/2/2000 00:00:00;6,85;17,50;1,00
210200200021,00;10/2/2000 00:00:00;28/2/2001 00:00:00;6,85;17,50;1,00
210200200021,00;1/3/2001 00:00:00;20/3/2002 00:00:00;6,85;17,50;1,00
210200200021,00;21/3/2002 00:00:00;31/12/9999 00:00:00;6,85;17,50;1,00
210200200022,00;1/1/1998 00:00:00;29/12/1998 00:00:00;6,95;17,80;1,02
210200200022,00;30/12/1998 00:00:00;27/12/1999 00:00:00;7,00;17,90;1,01
210200200022,00;28/12/1999 00:00:00;24/12/2000 00:00:00;7,05;18,00;1,01
210200200022,00;25/12/2000 00:00:00;22/12/2001 00:00:00;7,05;18,00;1,00
210200200022,00;23/12/2001 00:00:00;31/12/9999 00:00:00;7,05;18,00;1,00
210200200023,00;1/1/1998 00:00:00;25/11/1998 00:00:00;7,70;18,60;1,04
210200200023,00;26/11/1998 00:00:00;20/10/1999 00:00:00;7,90;19,10;1,03
210200200023,00;21/10/1999 00:00:00;13/9/2000 00:00:00;8,05;19,40;1,02
210200200023,00;14/9/2000 00:00:00;8/8/2001 00:00:00;8,20;19,70;1,02
210200200023,00;9/8/2001 00:00:00;3/7/2002 00:00:00;8,25;19,80;1,01
210200200023,00;4/7/2002 00:00:00;31/12/9999 00:00:00;8,25;19,80;1,00
210200200024,00;1/1/1998 00:00:00;31/12/9999 00:00:00;14,10;33,80;1,00
210200200025,00;1/1/1998 00:00:00;7/11/1998 00:00:00;7,15;17,40;1,00
210200200025,00;8/11/1998 00:00:00;14/9/1999 00:00:00;7,15;17,40;1,00
210200200025,00;15/9/1999 00:00:00;21/7/2000 00:00:00;7,15;17,40;1,00
210200200025,00;22/7/2000 00:00:00;28/5/2001 00:00:00;7,15;17,40;1,00
210200200025,00;29/5/2001 00:00:00;4/4/2002 00:00:00;7,15;17,40;1,00
210200200025,00;5/4/2002 00:00:00;31/12/9999 00:00:00;7,15;17,40;1,00
210200200026,00;1/1/1998 00:00:00;19/12/1998 00:00:00;7,95;19,40;1,00
210200200026,00;20/12/1998 00:00:00;7/12/1999 00:00:00;7,95;19,40;1,00
210200200026,00;8/12/1999 00:00:00;24/11/2000 00:00:00;7,95;19,40;1,00
210200200026,00;25/11/2000 00:00:00;12/11/2001 00:00:00;7,95;19,40;1,00
210200200026,00;13/11/2001 00:00:00;31/10/2002 00:00:00;7,95;19,40;1,00
210200200026,00;1/11/2002 00:00:00;31/12/9999 00:00:00;7,95;19,40;1,00
210200200027,00;1/1/1998 00:00:00;8/1/1999 00:00:00;18,55;41,70;1,04
210200200027,00;9/1/1999 00:00:00;16/1/2000 00:00:00;19,10;42,90;1,03
210200200027,00;17/1/2000 00:00:00;23/1/2001 00:00:00;19,45;43,70;1,02
210200200027,00;24/1/2001 00:00:00;31/1/2002 00:00:00;19,45;43,70;1,00
210200200027,00;1/2/2002 00:00:00;31/12/9999 00:00:00;19,45;43,70;1,00
210200200028,00;1/1/1998 00:00:00;29/1/1999 00:00:00;9,15;25,00;1,01
210200200028,00;30/1/1999 00:00:00;27/2/2000 00:00:00;9,15;25,00;1,00
210200200028,00;28/2/2000 00:00:00;27/3/2001 00:00:00;9,15;25,00;1,00
210200200028,00;28/3/2001 00:00:00;25/4/2002 00:00:00;9,15;25,00;1,00
210200200028,00;26/4/2002 00:00:00;31/12/9999 00:00:00;9,15;25,00;1,00
210200200029,00;1/1/1998 00:00:00;31/12/9999 00:00:00;15,45;34,60;1,00
210200200030,00;1/1/1998 00:00:00;10/1/1999 00:00:00;17,85;42,70;1,04
210200200030,00;11/1/1999 00:00:00;20/1/2000 00:00:00;18,55;44,40;1,04
210200200030,00;21/1/2000 00:00:00;29/1/2001 00:00:00;19,10;45,70;1,03
210200200030,00;30/1/2001 00:00:00;8/2/2002 00:00:00;19,25;46,10;1,01
210200200030,00;9/2/2002 00:00:00;31/12/9999 00:00:00;19,25;46,10;1,00
210200200031,00;1/1/1998 00:00:00;22/11/1998 00:00:00;15,15;36,30;1,02
210200200031,00;23/11/1998 00:00:00;14/10/1999 00:00:00;15,45;37,00;1,02
210200200031,00;15/10/1999 00:00:00;4/9/2000 00:00:00;15,75;37,70;1,02
210200200031,00;5/9/2000 00:00:00;27/7/2001 00:00:00;15,90;38,00;1,01
210200200031,00;28/7/2001 00:00:00;18/6/2002 00:00:00;15,90;38,00;1,00
210200200031,00;19/6/2002 00:00:00;31/12/9999 00:00:00;15,90;38,00;1,00
210200200032,00;1/1/1998 00:00:00;12/1/1999 00:00:00;15,45;36,80;1,03
210200200032,00;13/1/1999 00:00:00;24/1/2000 00:00:00;15,75;37,50;1,02
210200200032,00;25/1/2000 00:00:00;4/2/2001 00:00:00;15,90;37,80;1,01
210200200032,00;5/2/2001 00:00:00;16/2/2002 00:00:00;15,90;37,80;1,00
210200200032,00;17/2/2002 00:00:00;31/12/9999 00:00:00;15,90;37,80;1,00
210200300001,00;1/1/1998 00:00:00;12/1/1999 00:00:00;15,80;31,40;1,00
210200300001,00;13/1/1999 00:00:00;24/1/2000 00:00:00;15,80;31,40;1,00
210200300001,00;25/1/2000 00:00:00;4/2/2001 00:00:00;15,80;31,40;1,00
210200300001,00;5/2/2001 00:00:00;16/2/2002 00:00:00;15,80;31,40;1,00
210200300001,00;17/2/2002 00:00:00;31/12/9999 00:00:00;15,80;31,40;1,00
210200300002,00;1/1/1998 00:00:00;22/11/1998 00:00:00;10,40;20,60;1,01
210200300002,00;23/11/1998 00:00:00;14/10/1999 00:00:00;10,40;20,60;1,00
210200300002,00;15/10/1999 00:00:00;4/9/2000 00:00:00;10,40;20,60;1,00
210200300002,00;5/9/2000 00:00:00;27/7/2001 00:00:00;10,40;20,60;1,00
210200300002,00;28/7/2001 00:00:00;18/6/2002 00:00:00;10,40;20,60;1,00
210200300002,00;19/6/2002 00:00:00;31/12/9999 00:00:00;10,40;20,60;1,00
210200300003,00;1/1/1998 00:00:00;31/12/9999 00:00:00;27,70;55,20;1,00
210200300004,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,55;16,90;1,00
210200300005,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,00;5,90;1,00
210200300006,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,70;14,30;1,00
210200300007,00;1/1/1998 00:00:00;31/12/9999 00:00:00;25,30;50,40;1,00
210200300008,00;1/1/1998 00:00:00;31/12/9999 00:00:00;10,20;20,20;1,00
210200300009,00;1/1/1998 00:00:00;31/12/9999 00:00:00;10,55;20,90;1,00
210200300010,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,80;11,50;1,00
210200300011,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,35;16,50;1,00
210200300012,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,90;19,60;1,00
210200300013,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,90;11,70;1,00
210200300014,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,60;13,10;1,00
210200300015,00;1/1/1998 00:00:00;2/11/1998 00:00:00;6,50;12,90;1,01
210200300015,00;3/11/1998 00:00:00;4/9/1999 00:00:00;6,50;12,90;1,00
210200300015,00;5/9/1999 00:00:00;6/7/2000 00:00:00;6,50;12,90;1,00
210200300015,00;7/7/2000 00:00:00;8/5/2001 00:00:00;6,50;12,90;1,00
210200300015,00;9/5/2001 00:00:00;10/3/2002 00:00:00;6,50;12,90;1,00
210200300015,00;11/3/2002 00:00:00;31/12/9999 00:00:00;6,50;12,90;1,00
210200300016,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,90;11,70;1,00
210200300017,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,80;13,50;1,00
210200300018,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,75;19,30;1,00
210200300019,00;1/1/1998 00:00:00;31/12/9999 00:00:00;13,50;26,80;1,00
210200300020,00;1/1/1998 00:00:00;30/10/1998 00:00:00;19,15;42,80;1,02
210200300020,00;31/10/1998 00:00:00;29/8/1999 00:00:00;19,50;43,60;1,02
210200300020,00;30/8/1999 00:00:00;27/6/2000 00:00:00;19,85;44,40;1,02
210200300020,00;28/6/2000 00:00:00;26/4/2001 00:00:00;20,00;44,80;1,01
210200300020,00;27/4/2001 00:00:00;23/2/2002 00:00:00;20,00;44,80;1,00
210200300020,00;24/2/2002 00:00:00;31/12/9999 00:00:00;20,00;44,80;1,00
210200300021,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,10;34,00;1,00
210200300022,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,75;15,30;1,00
210200300023,00;1/1/1998 00:00:00;19/1/1999 00:00:00;20,25;40,30;1,00
210200300023,00;20/1/1999 00:00:00;7/2/2000 00:00:00;20,25;40,30;1,00
210200300023,00;8/2/2000 00:00:00;25/2/2001 00:00:00;20,25;40,30;1,00
210200300023,00;26/2/2001 00:00:00;16/3/2002 00:00:00;20,25;40,30;1,00
210200300023,00;17/3/2002 00:00:00;31/12/9999 00:00:00;20,25;40,30;1,00
210200300024,00;1/1/1998 00:00:00;31/12/9999 00:00:00;33,40;66,60;1,00
210200300025,00;1/1/1998 00:00:00;31/12/9999 00:00:00;19,15;38,10;1,00
210200300026,00;1/1/1998 00:00:00;31/12/9999 00:00:00;20,30;40,40;1,00
210200300027,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,60;35,00;1,00
210200300028,00;1/1/1998 00:00:00;31/12/9999 00:00:00;21,40;42,60;1,00
210200300029,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,10;4,00;1,00
210200300030,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,65;19,10;1,00
210200300031,00;1/1/1998 00:00:00;31/12/9999 00:00:00;2,05;4,00;1,00
210200300032,00;1/1/1998 00:00:00;31/12/9999 00:00:00;19,75;39,30;1,00
210200300033,00;1/1/1998 00:00:00;31/12/9999 00:00:00;28,25;56,30;1,00
210200300034,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,55;14,90;1,00
210200300035,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,80;11,50;1,00
210200300036,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,80;19,40;1,00
210200300037,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,40;16,60;1,00
210200300038,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,30;18,40;1,00
210200300039,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,00;9,90;1,00
210200300040,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,10;16,00;1,00
210200300041,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,00;11,90;1,00
210200300042,00;1/1/1998 00:00:00;31/12/9999 00:00:00;13,50;26,80;1,00
210200300043,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,90;11,70;1,00
210200300044,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,60;11,10;1,00
210200300045,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,45;12,80;1,00
210200300046,00;1/1/1998 00:00:00;31/12/9999 00:00:00;29,35;58,50;1,00
210200300047,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,50;14,80;1,00
210200300048,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,60;25,00;1,00
210200300049,00;1/1/1998 00:00:00;30/11/1998 00:00:00;8,05;15,90;1,01
210200300049,00;1/12/1998 00:00:00;30/10/1999 00:00:00;8,05;15,90;1,00
210200300049,00;31/10/1999 00:00:00;28/9/2000 00:00:00;8,05;15,90;1,00
210200300049,00;29/9/2000 00:00:00;28/8/2001 00:00:00;8,05;15,90;1,00
210200300049,00;29/8/2001 00:00:00;28/7/2002 00:00:00;8,05;15,90;1,00
210200300049,00;29/7/2002 00:00:00;31/12/9999 00:00:00;8,05;15,90;1,00
210200300050,00;1/1/1998 00:00:00;31/12/9999 00:00:00;10,65;21,10;1,00
210200300051,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,95;25,70;1,00
210200300052,00;1/1/1998 00:00:00;31/12/9999 00:00:00;11,05;21,90;1,00
210200300053,00;1/1/1998 00:00:00;31/12/9999 00:00:00;21,30;42,40;1,00
210200300054,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,35;14,50;1,00
210200300055,00;1/1/1998 00:00:00;31/12/9999 00:00:00;51,65;103,10;1,00
210200300056,00;1/1/1998 00:00:00;31/12/9999 00:00:00;18,50;36,80;1,00
210200300057,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,10;32,00;1,00
210200300058,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,75;33,30;1,00
210200300059,00;1/1/1998 00:00:00;20/11/1998 00:00:00;11,30;22,40;1,00
210200300059,00;21/11/1998 00:00:00;10/10/1999 00:00:00;11,30;22,40;1,00
210200300059,00;11/10/1999 00:00:00;29/8/2000 00:00:00;11,30;22,40;1,00
210200300059,00;30/8/2000 00:00:00;19/7/2001 00:00:00;11,30;22,40;1,00
210200300059,00;20/7/2001 00:00:00;8/6/2002 00:00:00;11,30;22,40;1,00
210200300059,00;9/6/2002 00:00:00;31/12/9999 00:00:00;11,30;22,40;1,00
210200300060,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,35;24,50;1,00
210200300061,00;1/1/1998 00:00:00;31/12/1998 00:00:00;12,40;24,60;1,01
210200300061,00;1/1/1999 00:00:00;31/12/1999 00:00:00;12,50;24,80;1,01
210200300061,00;1/1/2000 00:00:00;30/12/2000 00:00:00;12,50;24,80;1,00
210200300061,00;31/12/2000 00:00:00;30/12/2001 00:00:00;12,50;24,80;1,00
210200300061,00;31/12/2001 00:00:00;31/12/9999 00:00:00;12,50;24,80;1,00
210200300062,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,55;34,90;1,00
210200300063,00;1/1/1998 00:00:00;31/12/9999 00:00:00;35,95;71,70;1,00
210200300064,00;1/1/1998 00:00:00;10/1/1999 00:00:00;52,50;104,80;1,00
210200300064,00;11/1/1999 00:00:00;20/1/2000 00:00:00;52,50;104,80;1,00
210200300064,00;21/1/2000 00:00:00;29/1/2001 00:00:00;52,50;104,80;1,00
210200300064,00;30/1/2001 00:00:00;8/2/2002 00:00:00;52,50;104,80;1,00
210200300064,00;9/2/2002 00:00:00;31/12/9999 00:00:00;52,50;104,80;1,00
210200300065,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,90;11,70;1,00
210200300066,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,90;33,60;1,00
210200300067,00;1/1/1998 00:00:00;31/12/9999 00:00:00;31,20;62,20;1,00
210200300068,00;1/1/1998 00:00:00;31/12/9999 00:00:00;14,65;29,10;1,00
210200300069,00;1/1/1998 00:00:00;28/12/1998 00:00:00;17,75;35,30;1,00
210200300069,00;29/12/1998 00:00:00;25/12/1999 00:00:00;17,75;35,30;1,00
210200300069,00;26/12/1999 00:00:00;21/12/2000 00:00:00;17,75;35,30;1,00
210200300069,00;22/12/2000 00:00:00;18/12/2001 00:00:00;17,75;35,30;1,00
210200300069,00;19/12/2001 00:00:00;31/12/9999 00:00:00;17,75;35,30;1,00
210200300070,00;1/1/1998 00:00:00;31/12/9999 00:00:00;18,50;36,80;1,00
210200300071,00;1/1/1998 00:00:00;31/12/9999 00:00:00;22,45;44,70;1,00
210200300072,00;1/1/1998 00:00:00;31/12/9999 00:00:00;22,45;44,70;1,00
210200300073,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,90;13,70;1,00
210200300074,00;1/1/1998 00:00:00;15/12/1998 00:00:00;11,60;23,00;1,01
210200300074,00;16/12/1998 00:00:00;29/11/1999 00:00:00;11,70;23,20;1,01
210200300074,00;30/11/1999 00:00:00;12/11/2000 00:00:00;11,80;23,40;1,01
210200300074,00;13/11/2000 00:00:00;27/10/2001 00:00:00;11,80;23,40;1,00
210200300074,00;28/10/2001 00:00:00;11/10/2002 00:00:00;11,80;23,40;1,00
210200300074,00;12/10/2002 00:00:00;31/12/9999 00:00:00;11,80;23,40;1,00
210200300075,00;1/1/1998 00:00:00;31/12/9999 00:00:00;18,70;37,20;1,00
210200300076,00;1/1/1998 00:00:00;31/12/9999 00:00:00;47,50;94,80;1,00
210200300077,00;1/1/1998 00:00:00;31/12/9999 00:00:00;20,25;40,30;1,00
210200300078,00;1/1/1998 00:00:00;31/12/9999 00:00:00;11,20;22,20;1,00
210200300079,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,15;32,10;1,00
210200300080,00;1/1/1998 00:00:00;31/12/9999 00:00:00;15,20;30,20;1,00
210200300081,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,70;15,20;1,00
210200300082,00;1/1/1998 00:00:00;31/12/9999 00:00:00;20,35;40,50;1,00
210200300083,00;1/1/1998 00:00:00;31/12/9999 00:00:00;25,15;50,10;1,00
210200300084,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,45;16,70;1,00
210200300085,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,15;18,10;1,00
210200300086,00;1/1/1998 00:00:00;31/12/9999 00:00:00;11,50;22,80;1,00
210200300087,00;1/1/1998 00:00:00;31/12/9999 00:00:00;10,05;19,90;1,00
210200300088,00;1/1/1998 00:00:00;16/12/1998 00:00:00;6,15;12,20;1,01
210200300088,00;17/12/1998 00:00:00;1/12/1999 00:00:00;6,20;12,30;1,01
210200300088,00;2/12/1999 00:00:00;15/11/2000 00:00:00;6,20;12,30;1,00
210200300088,00;16/11/2000 00:00:00;31/10/2001 00:00:00;6,20;12,30;1,00
210200300088,00;1/11/2001 00:00:00;16/10/2002 00:00:00;6,20;12,30;1,00
210200300088,00;17/10/2002 00:00:00;31/12/9999 00:00:00;6,20;12,30;1,00
210200300089,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,95;33,70;1,00
210200300090,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,85;13,60;1,00
210200300091,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,70;13,30;1,00
210200300092,00;1/1/1998 00:00:00;31/12/9999 00:00:00;25,45;50,70;1,00
210200300093,00;1/1/1998 00:00:00;31/12/9999 00:00:00;14,05;27,90;1,00
210200300094,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,30;18,40;1,00
210200300095,00;1/1/1998 00:00:00;31/12/9999 00:00:00;13,50;26,80;1,00
210200300096,00;1/1/1998 00:00:00;28/12/1998 00:00:00;21,15;42,10;1,01
210200300096,00;29/12/1998 00:00:00;25/12/1999 00:00:00;21,15;42,10;1,00
210200300096,00;26/12/1999 00:00:00;21/12/2000 00:00:00;21,15;42,10;1,00
210200300096,00;22/12/2000 00:00:00;18/12/2001 00:00:00;21,15;42,10;1,00
210200300096,00;19/12/2001 00:00:00;31/12/9999 00:00:00;21,15;42,10;1,00
210200300097,00;1/1/1998 00:00:00;31/12/9999 00:00:00;14,10;28,00;1,00
210200300098,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,35;34,50;1,00
210200300099,00;1/1/1998 00:00:00;30/10/1998 00:00:00;11,25;22,30;1,00
210200300099,00;31/10/1998 00:00:00;29/8/1999 00:00:00;11,25;22,30;1,00
210200300099,00;30/8/1999 00:00:00;27/6/2000 00:00:00;11,25;22,30;1,00
210200300099,00;28/6/2000 00:00:00;26/4/2001 00:00:00;11,25;22,30;1,00
210200300099,00;27/4/2001 00:00:00;23/2/2002 00:00:00;11,25;22,30;1,00
210200300099,00;24/2/2002 00:00:00;31/12/9999 00:00:00;11,25;22,30;1,00
210200300100,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,10;34,00;1,00
210200300101,00;1/1/1998 00:00:00;9/12/1998 00:00:00;5,90;11,70;1,01
210200300101,00;10/12/1998 00:00:00;17/11/1999 00:00:00;5,95;11,80;1,01
210200300101,00;18/11/1999 00:00:00;25/10/2000 00:00:00;6,00;11,90;1,01
210200300101,00;26/10/2000 00:00:00;3/10/2001 00:00:00;6,00;11,90;1,00
210200300101,00;4/10/2001 00:00:00;11/9/2002 00:00:00;6,00;11,90;1,00
210200300101,00;12/9/2002 00:00:00;31/12/9999 00:00:00;6,00;11,90;1,00
210200300102,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,60;33,00;1,00
210200300103,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,95;19,70;1,00
210200300104,00;1/1/1998 00:00:00;27/11/1998 00:00:00;11,75;23,30;1,01
210200300104,00;28/11/1998 00:00:00;24/10/1999 00:00:00;11,85;23,50;1,01
210200300104,00;25/10/1999 00:00:00;19/9/2000 00:00:00;11,95;23,70;1,01
210200300104,00;20/9/2000 00:00:00;16/8/2001 00:00:00;11,95;23,70;1,00
210200300104,00;17/8/2001 00:00:00;13/7/2002 00:00:00;11,95;23,70;1,00
210200300104,00;14/7/2002 00:00:00;31/12/9999 00:00:00;11,95;23,70;1,00
210200300105,00;1/1/1998 00:00:00;31/12/9999 00:00:00;11,40;22,60;1,00
210200300106,00;1/1/1998 00:00:00;17/1/1999 00:00:00;11,65;23,10;1,01
210200300106,00;18/1/1999 00:00:00;3/2/2000 00:00:00;11,75;23,30;1,01
210200300106,00;4/2/2000 00:00:00;19/2/2001 00:00:00;11,85;23,50;1,01
210200300106,00;20/2/2001 00:00:00;8/3/2002 00:00:00;11,85;23,50;1,00
210200300106,00;9/3/2002 00:00:00;31/12/9999 00:00:00;11,85;23,50;1,00
210200300107,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,30;34,40;1,00
210200300108,00;1/1/1998 00:00:00;31/12/9999 00:00:00;9,55;18,90;1,00
210200300109,00;1/1/1998 00:00:00;31/12/9999 00:00:00;19,45;38,70;1,00
210200300110,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,65;33,10;1,00
210200300111,00;1/1/1998 00:00:00;31/12/9999 00:00:00;20,40;40,60;1,00
210200300112,00;1/1/1998 00:00:00;31/12/9999 00:00:00;11,45;22,70;1,00
210200300113,00;1/1/1998 00:00:00;23/1/1999 00:00:00;17,35;34,50;1,01
210200300113,00;24/1/1999 00:00:00;15/2/2000 00:00:00;17,50;34,80;1,01
210200300113,00;16/2/2000 00:00:00;9/3/2001 00:00:00;17,50;34,80;1,00
210200300113,00;10/3/2001 00:00:00;1/4/2002 00:00:00;17,50;34,80;1,00
210200300113,00;2/4/2002 00:00:00;31/12/9999 00:00:00;17,50;34,80;1,00
210200300114,00;1/1/1998 00:00:00;31/12/9999 00:00:00;20,40;40,60;1,00
210200300115,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,20;24,20;1,00
210200300116,00;1/1/1998 00:00:00;31/12/9999 00:00:00;6,85;13,60;1,00
210200300117,00;1/1/1998 00:00:00;31/12/9999 00:00:00;18,60;37,30;1,00
210200300118,00;1/1/1998 00:00:00;10/11/1998 00:00:00;19,25;38,60;1,00
210200300118,00;11/11/1998 00:00:00;20/9/1999 00:00:00;19,25;38,60;1,00
210200300118,00;21/9/1999 00:00:00;30/7/2000 00:00:00;19,25;38,60;1,00
210200300118,00;31/7/2000 00:00:00;9/6/2001 00:00:00;19,25;38,60;1,00
210200300118,00;10/6/2001 00:00:00;19/4/2002 00:00:00;19,25;38,60;1,00
210200300118,00;20/4/2002 00:00:00;31/12/9999 00:00:00;19,25;38,60;1,00
210200300119,00;1/1/1998 00:00:00;31/12/9999 00:00:00;19,75;39,60;1,00
210200300120,00;1/1/1998 00:00:00;31/12/9999 00:00:00;19,55;39,20;1,00
210200300121,00;1/1/1998 00:00:00;22/1/1999 00:00:00;36,90;70,80;1,01
210200300121,00;23/1/1999 00:00:00;13/2/2000 00:00:00;37,25;71,50;1,01
210200300121,00;14/2/2000 00:00:00;6/3/2001 00:00:00;37,60;72,20;1,01
210200300121,00;7/3/2001 00:00:00;28/3/2002 00:00:00;37,60;72,20;1,00
210200300121,00;29/3/2002 00:00:00;31/12/9999 00:00:00;37,60;72,20;1,00
210200300122,00;1/1/1998 00:00:00;31/12/9999 00:00:00;12,50;24,80;1,00
210200300123,00;1/1/1998 00:00:00;31/12/9999 00:00:00;13,25;26,30;1,00
210200300124,00;1/1/1998 00:00:00;31/12/9999 00:00:00;16,15;32,10;1,00
210200300125,00;1/1/1998 00:00:00;31/12/9999 00:00:00;21,40;42,60;1,00
210200400002,00;1/1/1998 00:00:00;31/12/9999 00:00:00;21,00;41,80;1,00
210200400003,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,65;35,10;1,00
210200400004,00;1/1/1998 00:00:00;31/12/9999 00:00:00;31,25;62,30;1,00
210200400005,00;1/1/1998 00:00:00;31/12/9999 00:00:00;24,55;48,90;1,00
210200400006,00;1/1/1998 00:00:00;31/12/9999 00:00:00;20,80;41,40;1,00
210200400007,00;1/1/1998 00:00:00;16/12/1998 00:00:00;18,25;36,30;1,01
210200400007,00;17/12/1998 00:00:00;1/12/1999 00:00:00;18,25;36,30;1,00
210200400007,00;2/12/1999 00:00:00;15/11/2000 00:00:00;18,25;36,30;1,00
210200400007,00;16/11/2000 00:00:00;31/10/2001 00:00:00;18,25;36,30;1,00
210200400007,00;1/11/2001 00:00:00;16/10/2002 00:00:00;18,25;36,30;1,00
210200400007,00;17/10/2002 00:00:00;31/12/9999 00:00:00;18,25;36,30;1,00
210200400008,00;1/1/1998 00:00:00;31/12/9999 00:00:00;17,00;33,80;1,00
210200400009,00;1/1/1998 00:00:00;31/12/9999 00:00:00;28,35;56,50;1,00
210200400010,00;1/1/1998 00:00:00;31/12/9999 00:00:00;23,50;46,80;1,00
